-2.5653	2.6950	1.5570	2.1195	-2.8528	0.8485	-2.0473	-0.8439	-0.4038	-0.0405	2.1200	1.6504	2.2386	2.3685	-0.1421	3.0787	0.2019	0.4213	-0.2377	-0.7279	-2.2082	-0.0864	-0.4578	0.4486	-0.6822	-1.6334	1.9749	0.2701	0.1718	2.3134	0.0967	-2.5421	2.8108	-3.0621	2.6268	0.9899	-0.1623	-2.8167	0.5691	-2.9945	-2.7425	-2.0735	2.6926	-2.4284	0.6098	-1.9479	1.0573	2.1165	2.3976	-2.9944	2.2228	2.6619	1.5360	1.4047	-1.6319	1.6499	3.1153	2.1980	1.5110	1.0405
1.3587	-1.7424	0.9618	-0.0408	-2.0924	-0.6428	2.0692	-2.1168	-0.1800	1.3912	0.9741	-1.3224	1.5419	0.1010	-0.2221	-0.9773	1.7492	-2.7191	2.4943	-1.7570	1.8815	-0.9723	-0.6968	-2.3393	1.9698	-0.5002	-1.5308	-2.2713	0.9456	1.3659	1.3167	2.2623	1.8434	-1.0245	1.5738	-1.8014	1.3501	3.0571	-3.0217	1.0652	-2.0496	-0.7758	2.9038	-0.1942	1.6896	-2.3890	-2.1612	1.1795	2.0782	-2.8252	0.7194	1.2517	-2.5607	-3.0637	-2.5865	-1.4412	0.5312	2.5038	-0.4863	3.0122
0.1718	-0.2126	0.2111	0.8625	-1.6990	0.9420	2.1217	-1.8678	-1.2835	-0.5637	-3.0012	-2.4233	2.7698	-0.4043	2.3791	-1.0906	0.1461	1.5600	2.3505	-2.8673	-2.8063	0.9381	2.5661	0.9538	0.4063	2.5290	0.4586	1.4793	0.1959	-1.4394	-0.3765	0.0802	-1.8056	0.1856	2.1619	-2.9121	-1.1483	-2.8666	-1.7297	-1.0133	0.8684	-0.6711	2.6857	0.2047	-2.1566	1.6324	-2.0851	-0.8897	-0.4928	1.7298	-0.8971	2.4165	-2.4397	0.5116	-2.8310	-1.6424	-0.7366	-2.4271	-1.2513	0.2393
-0.6645	1.7484	-1.7604	2.7349	-2.8682	-3.0920	2.0936	-0.8641	2.7118	-0.1366	-1.3386	-0.2812	-2.9945	-0.7019	0.8481	2.8104	1.2456	0.1853	0.4484	1.0298	0.9343	-2.8233	2.0586	-2.2358	-1.5369	-2.5687	-2.0895	0.2683	1.8749	2.0736	-1.7335	2.9014	-0.7582	-0.4180	2.2904	1.9672	2.4111	-0.1254	-2.2084	-2.1145	-0.1419	0.3407	0.6928	-0.5001	1.2942	-1.4539	-1.6640	-0.2128	-1.3430	-2.4501	-1.4512	-0.8995	-1.1632	3.0704	1.2439	1.2637	-3.0221	0.1192	1.9938	-0.5465
3.0254	-0.1734	-2.2576	-1.9835	-2.6204	0.6085	2.4644	1.4288	0.0700	-2.2731	0.9155	-2.0752	0.6708	-0.1510	-2.4662	-0.2405	-1.6846	-0.0484	1.8256	0.3812	3.0964	0.7725	-1.7644	-2.0274	2.2010	0.0542	-0.4858	-0.6732	-1.7732	-2.1173	2.7632	0.6861	2.8125	1.7891	2.1977	-2.2071	1.5647	-1.1764	-2.8651	-1.1159	-2.3640	1.8096	0.9493	-1.7540	-0.3648	2.3086	-2.3213	0.8702	2.2958	-0.5774	2.3473	-1.5344	-3.1101	-1.2184	1.0876	1.4898	-2.7737	-2.3875	1.4854	0.1629
-1.0499	0.3858	-2.5754	-2.2198	-0.6823	1.7995	-0.0089	0.8111	2.4809	-1.3363	-0.6746	-2.0620	-2.0329	-0.4480	2.6791	-2.0428	-1.6675	0.0970	0.6338	0.5340	-2.3667	-0.4893	-2.1675	-1.0373	-2.8780	1.8736	1.7114	1.4769	0.2198	2.7741	-0.4668	-1.4668	-0.0697	-0.3224	0.5599	-0.8787	0.5509	0.3433	-1.5181	-2.6409	-1.3678	0.4675	-1.0168	-2.7833	-1.7728	1.3575	1.3058	-0.9079	1.6890	-0.1509	-1.2056	-2.7377	1.7499	-3.0654	2.1795	0.2180	-1.5137	0.1393	0.7616	1.7788
-2.7029	2.2659	-2.6876	-2.3266	-2.4763	-0.5226	2.2666	1.0832	2.9520	2.8251	1.7833	-1.3072	2.2034	0.0530	-1.7749	2.7257	1.0438	2.8823	0.7354	-2.1944	0.2825	-1.4391	-1.3682	-2.7135	3.1247	2.3533	-0.9930	1.6729	2.7170	0.7543	-0.4871	1.3335	0.6934	-0.4218	0.2896	-0.9297	-0.1535	-2.3677	0.8381	-2.7996	-2.0571	-2.6076	-3.0800	-1.8985	3.1072	2.9707	0.7103	-2.4951	0.1301	3.0602	2.8807	-0.0571	-0.9503	-2.9777	-1.4376	-2.7935	-1.0602	1.5154	2.8869	-0.3668
3.1030	2.9738	1.2574	-1.4184	0.2165	-1.9352	-0.8051	3.0195	1.7953	2.7442	1.7447	-3.0699	1.3130	2.8689	-0.1553	1.1873	-2.6482	-2.5497	0.7114	3.0038	1.1552	-2.1083	2.7155	2.0260	1.1084	-2.4976	0.6333	-2.1963	0.1195	3.1346	1.8283	-2.3092	0.6075	1.6043	0.4843	-2.7597	-2.4770	1.3466	-1.9731	0.5587	0.4305	2.2181	-1.9170	1.3504	-2.5186	2.6325	-0.2518	3.0864	1.0809	-0.5195	-1.9376	-0.9021	0.7572	-0.6629	1.8228	-0.6812	0.7886	-2.9357	-2.3192	2.5429
-2.0616	1.8788	2.8442	-2.5826	-0.1078	-0.6129	0.5266	0.4706	-0.1224	1.7869	0.1410	-1.9675	-1.8805	-0.3648	1.1261	2.5213	-0.3191	-0.6433	1.6165	1.1552	1.5751	2.9799	-2.3094	-0.6060	0.4107	0.9715	1.2215	-2.4019	-2.4607	0.0725	2.4075	2.4858	-0.4560	2.2066	-2.0554	0.4803	-1.9118	-2.9880	2.3578	2.8160	1.9052	-3.0125	2.4187	-2.4034	1.4436	1.5150	1.6469	2.6363	2.0884	2.1975	1.4580	-0.9769	-0.7698	-0.6378	-0.5220	0.9983	1.8617	2.9640	-1.3528	-0.3473
-2.1351	2.6461	0.6200	-1.4517	-1.9215	-0.6656	2.2368	-0.4301	1.7079	-2.7350	-1.5991	2.8565	3.0910	0.9396	-2.3415	-0.4678	-3.0442	-1.7388	2.0494	0.3878	-3.0952	0.3950	-0.5452	1.9756	3.0878	-1.4311	-0.5660	0.2847	0.1861	2.8958	-1.6518	-0.6747	-1.4213	-2.6122	2.4903	-1.4233	-1.9292	-0.4750	0.5148	1.9052	1.3458	2.9455	2.7773	1.1258	0.9446	1.1098	1.2021	-2.6094	-0.4348	-2.6004	2.0991	1.3067	0.9286	1.9930	0.7885	2.6165	-1.5638	-0.2998	2.9156	-3.0854
-0.2805	-2.3006	2.7641	-2.2300	-1.3578	2.1801	0.1778	0.8443	-2.4014	1.5181	-1.5626	2.7425	2.4380	1.3999	2.1549	2.5195	0.9502	-2.2404	2.9044	-2.9822	-2.1994	1.5087	0.8079	2.3740	-1.1792	-3.0726	2.4334	2.3730	-2.9827	3.0356	-2.8976	-0.7694	2.7654	-2.9587	1.6332	2.8501	2.4925	1.8593	-1.7279	-2.1837	-0.1401	1.9211	-2.7048	-1.9381	-1.1213	0.4933	-2.0005	-2.7110	2.5470	2.0148	0.7598	0.9613	-2.0137	-2.4611	0.3461	1.1789	-2.8619	-0.3465	0.4540	-2.2850
2.5449	-2.1691	-3.0504	2.7482	2.6229	1.4585	-1.0788	0.1793	2.8344	-0.8892	-2.9868	0.1017	-2.6355	-2.9233	1.1818	-1.5534	2.3508	-0.4430	0.5856	-1.9881	-0.4238	2.4936	-3.0809	-1.4133	-0.5387	2.4560	-2.4307	2.5234	-0.1074	1.4046	-0.7579	-2.0226	-2.4159	-2.9206	-0.6738	1.5417	2.6700	1.6363	1.2425	-0.3928	-3.0305	-2.1612	-0.8866	2.7544	-3.0715	0.4735	0.7095	-2.6026	-2.3853	1.1957	3.0526	1.6064	1.4542	2.0546	1.4472	-1.9601	-0.7882	-0.1244	-2.9227	2.0492
2.0845	1.5520	-2.4886	0.9551	-2.5202	-1.6460	-1.6090	-1.7344	0.5595	-1.9037	0.7275	-2.7496	3.1278	1.4799	-2.8083	0.1628	-3.0031	0.7472	0.4036	-2.9177	-0.9812	2.6658	-3.1202	-2.4159	0.9391	-2.4186	0.9556	0.9692	-2.0499	-2.6138	2.0643	2.2926	3.0627	1.4310	2.8615	-0.0888	-1.3631	-1.2734	2.5612	-1.2655	-2.1015	1.2649	0.5997	2.3997	1.5639	0.8485	-2.8461	-1.7117	1.6430	-0.7551	1.2771	-0.9147	2.3316	-0.7233	-2.7157	3.0010	-1.1607	2.8949	0.4498	0.9344
2.8311	2.1330	-0.7733	0.5994	-0.4099	-0.1042	-2.3278	0.7947	-0.2222	3.0101	-0.8868	-0.1870	-1.5866	0.3418	-1.7224	-1.3329	2.5027	-2.5323	-1.9317	0.0294	0.7627	0.6219	-3.0767	0.5501	1.9263	1.0942	0.0921	2.0758	2.9672	1.4903	0.7648	-1.3275	-0.4936	0.2392	2.0232	2.1938	-2.4594	-0.4425	0.7793	0.1054	-1.2132	0.8253	0.6521	-3.1042	2.8856	-1.1196	2.0710	0.5443	0.0140	-0.8542	0.0912	1.5819	-0.1321	1.9315	-2.2387	3.1014	0.9456	1.5960	-3.0430	-2.3156
